dth,lam,offset,ok,J,regime
1.7895463267948966,5.714285714285714,-1,True,1.2549386879879716,arc
1.7895463267948966,5.714285714285714,1,True,2.518307709302225,arc
1.7895463267948966,7.142857142857143,0,True,0.11601492216016146,0
1.7895463267948966,7.142857142857143,-1,True,1.5712096240525504,arc
1.7895463267948966,7.142857142857143,1,True,2.48513454426211,arc
1.7895463267948966,8.571428571428571,0,True,0.17867760690182555,0
1.7895463267948966,8.571428571428571,-1,True,1.9283087770894187,arc
1.7895463267948966,8.571428571428571,1,True,2.5080996587220143,arc
1.7895463267948966,10.0,0,True,0.2558955551682054,0
1.7895463267948966,10.0,-1,True,2.3249146744618363,arc
1.7895463267948966,10.0,1,True,2.584081439391378,arc
1.7895463267948966,11.428571428571429,0,True,0.3476687669593009,0
1.7895463267948966,11.428571428571429,-1,True,2.7594414965199796,arc
1.7895463267948966,11.428571428571429,1,True,2.7110430946290007,arc
1.7895463267948966,12.857142857142858,0,True,0.4539972422751122,0
1.7895463267948966,12.857142857142858,-1,True,3.231464252820639,arc
1.7895463267948966,12.857142857142858,1,True,2.88689407061287,arc
1.7895463267948966,14.285714285714286,0,True,0.5748809811156393,0
1.7895463267948966,14.285714285714286,-1,True,3.740089045799521,arc
1.7895463267948966,14.285714285714286,1,True,3.1110418399990984,1arcs+1pts
1.7895463267948966,15.714285714285715,0,True,0.7103199834808818,0
1.7895463267948966,15.714285714285715,-1,True,4.284962096309806,arc
1.7895463267948966,15.714285714285715,1,True,3.382257202542454,ambiguous:point+ambiguous
1.7895463267948966,17.142857142857142,0,True,0.8603142493708401,0
1.7895463267948966,17.142857142857142,-1,True,4.865907142757049,arc
1.7895463267948966,17.142857142857142,1,True,3.699254217206704,ambiguous:point+ambiguous
1.7895463267948966,18.571428571428573,0,True,1.0248637787855146,0
1.7895463267948966,18.571428571428573,-1,True,5.483102039430539,arc
1.7895463267948966,18.571428571428573,1,True,4.061120560976049,ambiguous:point+ambiguous
1.7895463267948966,20.0,0,True,1.2039685717249045,0
1.7895463267948966,20.0,-1,True,6.136343523952992,arc
1.7895463267948966,20.0,1,True,4.4660481203004245,1arcs+1pts
2.3027284357265287,0.0,0,True,0.053948680345527564,arc
2.3027284357265287,0.0,-1,True,0.28847139829698776,arc
2.3027284357265287,0.0,1,True,4.084875242540401,arc
2.3027284357265287,1.4285714285714286,0,True,0.02728498192703629,1
2.3027284357265287,1.4285714285714286,-1,True,0.4043327424229428,arc
2.3027284357265287,1.4285714285714286,1,True,3.762829910381977,arc
2.3027284357265287,2.857142857142857,0,True,0.02456889396698483,1
